Time,Open,High,Low,Close,Volume,ATR,CC,Top,Btm,Buy,Sell,ODR,Trend,WM,Band,last_pivot
2020-07-21 08:00:00,1.48,1.756,1.4708,1.6539,18051949.7,0.2851999999999999,-0.07152790374266871,0,0,0,0,0,-1.0,0.0,0.0,1.6539
2020-07-22 08:00:00,1.6539,1.7777,1.4917,1.5356,23194005.2,0.28559999999999997,-0.07152790374266871,0,1,0,0,0,-1.0,0.0,0.0,1.5356
2020-07-23 08:00:00,1.5359,1.6824,1.52,1.6301,14709673.7,0.24453333333333327,0.06153946340192751,0,0,1,0,0,1.0,1.6301,6.0,1.5356
2020-07-24 08:00:00,1.6345,2.1397,1.585,2.0324,46136574.9,0.32207499999999994,0.2467946751733021,1,0,0,0,0,1.0,2.0324,6.0,2.0324
2020-07-25 08:00:00,2.0324,2.288,1.8856,2.0076,50377122.7,0.33813999999999994,-0.012202322377484753,0,0,0,1,0,2.0,2.0076,1.0,2.0324
2020-07-26 08:00:00,2.01,2.062,1.803,1.913,38173107.9,0.3249499999999999,-0.04712094042637971,0,0,0,0,0,2.0,1.913,1.0,2.0324
2020-07-27 08:00:00,1.913,1.9685,1.2407,1.5165,79711905.2,0.3824999999999999,-0.20726607422895982,0,1,0,0,0,2.0,1.5165,1.0,1.5165
2020-07-28 08:00:00,1.5165,1.724,1.44,1.6201,40129969.8,0.3701874999999999,0.06831519947246956,0,0,1,0,0,1.0,1.6201,6.0,1.5165
2020-07-29 08:00:00,1.6201,1.7564,1.5,1.5735,29463467.4,0.3575444444444444,-0.028763656564409712,0,0,0,0,0,2.0,1.5735,1.0,1.5165
2020-07-30 08:00:00,1.5731,1.62,1.5185,1.5273,17617406.9,0.33193999999999996,-0.029361296472831144,0,0,0,0,0,2.0,1.5273,1.0,1.5165
2020-07-31 08:00:00,1.5273,1.8653,1.523,1.7604,50008891.6,0.33288181818181817,0.1526222746022392,0,0,0,0,0,1.0,1.7604,6.0,1.5165
2020-08-01 08:00:00,1.7606,1.944,1.6116,1.6379,53995665.2,0.33284166666666665,-0.06958645762326743,0,0,0,0,0,2.0,1.6379,1.0,1.5165
2020-08-02 08:00:00,1.6394,1.797,1.31,1.739,41314440.5,0.34469999999999995,0.061725380059832746,0,0,0,0,0,1.0,1.739,6.0,1.5165
2020-08-03 08:00:00,1.7402,1.955,1.6773,1.9298,43113049.7,0.3399142857142857,0.10971822886716498,1,0,0,0,0,1.0,1.9298,6.0,1.9298
2020-08-04 08:00:00,1.9298,2.0918,1.745,1.8531,51886215.9,0.3403733333333333,-0.03974505130065287,0,0,0,1,0,2.0,1.8531,1.0,1.9298
2020-08-05 08:00:00,1.8531,1.9385,1.7467,1.786,33526961.7,0.3310875,-0.036209594733149775,0,0,0,0,0,2.0,1.786,1.0,1.9298
2020-08-06 08:00:00,1.786,1.9416,1.7656,1.9216,21193617.3,0.32196470588235293,0.0759238521836505,0,0,0,0,0,1.0,1.9216,6.0,1.9298
2020-08-07 08:00:00,1.9243,1.9488,1.7501,1.8433,25455234.3,0.3151166666666667,-0.04074729392173193,0,0,0,0,0,2.0,1.8433,1.0,1.9298
2020-08-08 08:00:00,1.8437,2.1787,1.8162,2.1512,30610998.3,0.3176105263157895,0.16703737861444146,0,0,0,0,0,1.0,2.1512,6.0,1.9298
2020-08-09 08:00:00,2.149,2.5499,2.06,2.354,51717322.0,0.326225,0.09427296392711071,0,0,0,0,0,1.0,2.354,6.0,1.9298
2020-08-10 08:00:00,2.354,2.7224,2.31,2.5351,41658020.7,0.3303285714285714,0.0769328802039082,0,0,0,0,0,1.0,2.5351,6.0,1.9298
2020-08-11 08:00:00,2.5351,3.2769,2.3952,3.165,66646867.9,0.3553909090909091,0.24847146069188608,0,0,0,0,0,1.0,3.165,6.0,1.9298
2020-08-12 08:00:00,3.1652,3.8947,3.0,3.848,46215527.7,0.3788391304347826,0.2157977883096367,0,0,0,0,0,1.0,3.848,6.0,1.9298
2020-08-13 08:00:00,3.8482,5.0234,3.655,4.3379,68787803.8,0.42007083333333334,0.1273128898128899,1,0,0,0,0,1.0,4.3379,6.0,4.3379
