Time,Open,High,Low,Close,Volume,ATR,CC,Top,Btm,Buy,Sell,ODR,Trend,WM,Band,last_pivot
2023-02-14 08:00:00,0.0775,0.085,0.0725,0.07919,670641450.0,0.012500000000000011,0.22174516984467751,0,1,0,0,0,-1.0,0.0,0.0,0.07919
2023-02-15 08:00:00,0.07917,0.10274,0.07816,0.09675,2201590595.0,0.018540000000000008,0.22174516984467751,0,0,1,0,0,1.0,0.09675,6.0,0.07919
2023-02-16 08:00:00,0.09673,0.1065,0.08845,0.09006,1102676012.0,0.01837666666666667,-0.06914728682170546,0,0,0,0,0,2.0,0.09006,1.0,0.07919
2023-02-17 08:00:00,0.09011,0.11685,0.0868,0.10526,1962331113.0,0.021295,0.16877637130801704,1,0,0,0,0,1.0,0.10526,6.0,0.10526
2023-02-18 08:00:00,0.10526,0.11077,0.1015,0.10453,432052199.0,0.018889999999999997,-0.006935208056241815,0,0,0,1,0,2.0,0.10453,1.0,0.10526
2023-02-19 08:00:00,0.10452,0.1154,0.09974,0.10268,607739508.0,0.018351666666666665,-0.017698268439682474,0,0,0,0,0,2.0,0.10268,1.0,0.10526
2023-02-20 08:00:00,0.10262,0.10538,0.09411,0.09747,354850622.0,0.01734,-0.0507401636151148,0,0,0,0,0,2.0,0.09747,1.0,0.10526
2023-02-21 08:00:00,0.09751,0.1004,0.08834,0.09247,358870194.0,0.01668,-0.05129783523135323,0,0,0,0,0,2.0,0.09247,1.0,0.10526
2023-02-22 08:00:00,0.09247,0.09556,0.0836,0.0897,241498236.0,0.01615555555555556,-0.02995566129555527,0,0,0,0,0,2.0,0.0897,1.0,0.10526
2023-02-23 08:00:00,0.08972,0.09212,0.0851,0.08986,221855162.0,0.015242000000000002,0.0017837235228539416,0,0,0,0,0,2.0,0.0897,2.0,0.10526
2023-02-24 08:00:00,0.08987,0.08997,0.07785,0.08026,220335371.0,0.01495818181818182,-0.1068328511017137,0,0,0,0,0,2.0,0.08026,1.0,0.10526
2023-02-25 08:00:00,0.08026,0.0816,0.07239,0.07807,179785954.0,0.014479166666666668,-0.02728631946174931,0,0,0,0,0,2.0,0.07807,1.0,0.10526
2023-02-26 08:00:00,0.07805,0.0832,0.07705,0.08207,186481365.0,0.013838461538461539,0.05123607019341625,0,0,0,0,0,1.0,0.08207,6.0,0.10526
2023-02-27 08:00:00,0.08207,0.08207,0.07747,0.08006,148739412.0,0.013178571428571428,-0.02449128792494215,0,0,0,0,0,2.0,0.08006,1.0,0.10526
2023-02-28 08:00:00,0.08005,0.08269,0.07474,0.07508,159191432.0,0.012830000000000001,-0.062203347489383165,0,0,0,0,1,2.0,0.07508,1.0,0.10526
2023-03-01 08:00:00,0.0751,0.08185,0.07405,0.08146,174851042.0,0.012515625,0.08497602557272255,0,0,0,0,0,1.0,0.08146,6.0,0.10526
2023-03-02 08:00:00,0.08148,0.08198,0.0735,0.07671,168798699.0,0.012278235294117649,-0.05831082739995097,0,0,0,0,0,2.0,0.07671,1.0,0.10526
2023-03-03 08:00:00,0.07671,0.07704,0.0649,0.06972,204113521.0,0.012270555555555555,-0.09112240907313252,0,0,0,0,0,2.0,0.06972,1.0,0.10526
2023-03-04 08:00:00,0.06973,0.07059,0.06401,0.06704,97168192.0,0.011971052631578948,-0.038439472174411904,0,0,0,0,0,2.0,0.06704,1.0,0.10526
2023-03-05 08:00:00,0.067,0.06947,0.06621,0.06672,159973324.0,0.0115355,-0.004773269689737458,0,0,0,0,0,2.0,0.06672,1.0,0.10526
2023-03-06 08:00:00,0.06674,0.06833,0.06377,0.06814,201275998.0,0.011203333333333334,0.021282973621103096,0,0,0,0,0,1.0,0.06814,6.0,0.10526
2023-03-07 08:00:00,0.06816,0.0702,0.0617,0.06564,840353213.0,0.011080454545454548,-0.036689169357205786,0,0,0,0,0,2.0,0.06564,1.0,0.10526
2023-03-08 08:00:00,0.06563,0.0686,0.05967,0.06045,406218528.0,0.010986956521739132,-0.07906764168190139,0,0,0,0,0,2.0,0.06045,1.0,0.10526
2023-03-09 08:00:00,0.06044,0.06389,0.05427,0.05696,291416489.0,0.010930000000000002,-0.057733664185277145,0,0,0,0,0,2.0,0.05696,1.0,0.10526
2023-03-10 08:00:00,0.05694,0.0582,0.05253,0.05763,219087455.0,0.010719600000000003,0.0117626404494382,0,0,0,0,0,1.0,0.05763,6.0,0.10526
