Time,Open,High,Low,Close,Volume,ATR,CC,Top,Btm,Buy,Sell,ODR,Trend,WM,Band,last_pivot
2020-09-03 08:00:00,57.51,62.287,39.525,43.2,384491.2,22.762,0.05138888888888893,0,0,0,0,0,-1.0,0.0,0.0,43.2
2020-09-04 08:00:00,43.111,49.283,40.333,45.42,299216.0,15.856000000000002,0.05138888888888893,1,0,0,0,0,-1.0,0.0,0.0,45.42
2020-09-05 08:00:00,45.396,47.066,25.775,30.532,399394.6,17.66766666666667,-0.3277851166886834,0,1,0,1,0,2.0,30.532,1.0,30.532
2020-09-06 08:00:00,30.527,39.098,25.582,38.236,588695.6,16.62975,0.25232542905803745,0,0,1,0,0,1.0,38.236,6.0,30.532
2020-09-07 08:00:00,38.204,43.604,29.29,37.776,598177.9,16.1666,-0.012030547128360491,0,0,0,0,0,1.0,38.236,2.0,30.532
2020-09-08 08:00:00,37.804,38.38,30.494,32.738,355175.3,14.786499999999998,-0.1333650995340958,0,0,0,0,0,2.0,32.738,1.0,30.532
2020-09-09 08:00:00,32.802,37.666,30.667,34.45,338840.9,13.673999999999998,0.05229397030973182,0,0,0,0,0,1.0,34.45,6.0,30.532
2020-09-10 08:00:00,34.465,39.9,34.413,37.02,311474.4,12.650624999999998,0.07460087082728584,0,0,0,0,0,1.0,37.02,6.0,30.532
2020-09-11 08:00:00,36.985,39.729,33.733,38.012,310142.3,11.911222222222221,0.026796326310102536,0,0,0,0,0,1.0,38.012,6.0,30.532
2020-09-12 08:00:00,37.987,46.5,36.047,44.514,884749.4,11.7654,0.1710512469746397,1,0,0,0,0,1.0,44.514,6.0,44.514
2020-09-13 08:00:00,44.46,44.968,36.037,39.257,519633.4,11.507727272727273,-0.11809767713528341,0,0,0,1,0,2.0,39.257,1.0,44.514
2020-09-14 08:00:00,39.257,41.914,36.675,39.063,385074.0,10.985333333333335,-0.004941793820210316,0,0,0,0,0,2.0,39.063,1.0,44.514
2020-09-15 08:00:00,39.055,39.188,31.926,32.052,319594.1,10.698923076923078,-0.17947930266492595,0,0,0,0,0,2.0,32.052,1.0,44.514
2020-09-16 08:00:00,31.98,33.66,28.766,30.504,338990.8,10.284285714285716,-0.048296518157993185,0,0,0,0,0,2.0,30.504,1.0,44.514
2020-09-17 08:00:00,30.5,32.901,28.947,30.61,353115.4,9.862266666666669,0.0034749541043797016,0,0,0,0,0,2.0,30.504,2.0,44.514
2020-09-18 08:00:00,30.623,34.111,29.296,31.387,446352.3,9.546812500000001,0.025383861483175396,0,0,0,0,0,1.0,31.387,6.0,44.514
2020-09-19 08:00:00,31.369,31.388,28.56,30.774,244454.9,9.151588235294119,-0.019530378819256344,0,0,0,0,0,2.0,30.774,1.0,44.514
2020-09-20 08:00:00,30.739,31.899,26.887,27.838,248684.8,8.921611111111112,-0.09540521219211018,0,0,0,0,1,2.0,27.838,1.0,44.514
2020-09-21 08:00:00,27.839,28.373,20.519,21.697,605988.2,8.86542105263158,-0.22059774409081123,0,0,0,0,0,2.0,21.697,1.0,44.514
2020-09-22 08:00:00,21.737,22.748,19.796,21.422,610297.0,8.569750000000003,-0.01267456330368244,0,0,0,0,0,2.0,21.422,1.0,44.514
2020-09-23 08:00:00,21.44,23.451,18.554,19.304,1090904.7,8.394857142857145,-0.09887032023153774,0,1,0,0,1,2.0,19.304,1.0,19.304
2020-09-24 08:00:00,19.308,22.446,18.943,22.421,425026.8,8.172500000000001,0.16146912556983017,0,0,1,0,0,1.0,22.421,6.0,19.304
2020-09-25 08:00:00,22.413,24.025,19.933,23.083,389304.5,7.995086956521739,0.02952589090584712,0,0,0,0,0,1.0,23.083,6.0,19.304
2020-09-26 08:00:00,23.105,24.947,22.038,23.591,377205.9,7.783166666666666,0.02200753801498956,0,0,0,0,0,1.0,23.591,6.0,19.304
2020-09-27 08:00:00,23.595,23.972,21.835,23.005,255507.1,7.55732,-0.024839981348819595,0,0,0,0,0,2.0,23.005,1.0,19.304
2020-09-28 08:00:00,23.012,26.771,22.726,24.921,413587.4,7.42223076923077,0.08328624212127811,1,0,0,0,0,1.0,24.921,6.0,24.921
2020-09-29 08:00:00,24.907,25.56,22.559,23.446,398970.3,7.258481481481482,-0.05918703101801681,0,0,0,1,0,2.0,23.446,1.0,24.921
2020-09-30 08:00:00,23.449,23.609,21.762,22.452,308621.9,7.065214285714286,-0.04239529130768571,0,0,0,0,0,2.0,22.452,1.0,24.921
2020-10-01 08:00:00,22.467,23.951,20.029,20.733,347207.9,6.956827586206897,-0.07656333511491187,0,0,0,0,1,2.0,20.733,1.0,24.921
2020-10-02 08:00:00,20.725,20.99,17.99,20.08,671243.1,6.824933333333334,-0.03149568321034113,0,0,0,0,0,2.0,20.08,1.0,24.921
2020-10-03 08:00:00,20.076,20.326,18.7,18.787,224054.1,6.657225806451613,-0.06439243027888442,0,0,0,0,0,2.0,18.787,1.0,24.921
2020-10-04 08:00:00,18.783,19.01,17.711,18.41,356549.4,6.489781250000001,-0.02006706765316435,0,0,0,0,0,2.0,18.41,1.0,24.921
2020-10-05 08:00:00,18.416,18.72,17.254,17.297,209567.4,6.337545454545456,-0.06045627376425855,0,0,0,0,0,2.0,17.297,1.0,24.921
2020-10-06 08:00:00,17.295,17.387,13.756,13.899,481219.0,6.257941176470589,-0.19645025148869755,0,1,0,0,0,2.0,13.899,1.0,13.899
2020-10-07 08:00:00,13.899,16.26,12.806,16.11,785251.3,6.177828571428573,0.1590761925318369,0,0,1,0,0,1.0,16.11,6.0,13.899
2020-10-08 08:00:00,16.115,17.944,14.526,17.139,722116.4,6.101166666666668,0.06387337057728115,0,0,0,0,0,1.0,17.139,6.0,13.899
2020-10-09 08:00:00,17.158,21.217,16.748,20.861,699967.7,6.057054054054055,0.21716552891067176,0,0,0,0,0,1.0,20.861,6.0,13.899
