Time,Open,High,Low,Close,Volume,ATR,CC,Top,Btm,Buy,Sell,ODR,Trend,WM,Band,last_pivot
2021-02-19 08:00:00,23.1,27.911,23.1,26.989,363181.1,4.811,-0.14168735410722888,1,0,0,0,0,-1.0,0.0,0.0,26.989
2021-02-20 08:00:00,27.05,27.108,20.603,23.165,457291.7,5.6579999999999995,-0.14168735410722888,0,0,0,1,0,2.0,23.165,1.0,26.989
2021-02-21 08:00:00,23.156,26.486,22.286,24.45,276135.5,5.172,0.05547161666306932,0,0,0,0,0,1.0,24.45,6.0,26.989
2021-02-22 08:00:00,24.436,26.522,18.566,26.2,512475.5,5.867999999999999,0.07157464212678932,0,0,0,0,0,1.0,26.2,6.0,26.989
2021-02-23 08:00:00,26.2,29.26,16.6,21.082,922945.4,7.2264,-0.19534351145038165,0,1,0,0,0,2.0,21.082,1.0,21.082
2021-02-24 08:00:00,21.063,33.836,19.46,32.219,1827002.9,8.418,0.5282705625652215,0,0,1,0,0,1.0,32.219,6.0,21.082
2021-02-25 08:00:00,32.188,39.3,28.033,28.559,2648701.5,8.825,-0.11359756665321707,0,0,0,0,0,2.0,28.559,1.0,21.082
2021-02-26 08:00:00,28.575,32.815,25.239,28.601,1283832.1,8.668874999999998,0.001470639728281764,0,0,0,0,0,2.0,28.559,1.0,21.082
2021-02-27 08:00:00,28.589,39.0,28.553,35.908,1623002.9,8.866444444444443,0.2554805776021818,0,0,0,0,0,1.0,35.908,6.0,21.082
2021-02-28 08:00:00,35.907,37.888,30.275,35.842,1585494.3,8.7411,-0.0018380305224463545,0,0,0,0,0,1.0,35.908,5.0,21.082
2021-03-01 08:00:00,35.899,44.155,35.571,42.064,1092736.2,8.726818181818182,0.17359522348083267,1,0,0,0,0,1.0,42.064,6.0,42.064
2021-03-02 08:00:00,42.055,42.5,34.362,36.375,742643.5,8.677749999999998,-0.13524629136553823,0,0,0,1,0,2.0,36.375,1.0,42.064
2021-03-03 08:00:00,36.39,37.902,34.206,34.3,587142.2,8.29453846153846,-0.05704467353951903,0,0,0,0,0,2.0,34.3,1.0,42.064
2021-03-04 08:00:00,34.271,36.77,30.556,30.701,493940.7,8.14592857142857,-0.10492711370262386,0,1,0,0,0,2.0,30.701,1.0,30.701
