Time,Open,High,Low,Close,Volume,ATR,CC,Top,Btm,Buy,Sell,ODR,Trend,WM,Band,last_pivot
2020-08-31 08:00:00,32000.0,39681.9,31126.3,34807.8,5838.36,8555.600000000002,-0.08048483385907768,1,0,0,0,0,-1.0,0.0,0.0,34807.8
2020-09-01 08:00:00,34845.4,37000.0,31500.0,32006.3,4308.466,7027.800000000001,-0.08048483385907768,0,0,0,1,0,2.0,32006.3,1.0,34807.8
2020-09-02 08:00:00,32000.0,32852.2,25450.0,31934.5,4936.519,7152.599999999999,-0.0022433083486688155,0,0,0,0,0,2.0,31934.5,1.0,34807.8
2020-09-03 08:00:00,31934.4,33406.4,27575.0,29408.3,3622.188,6822.3,-0.07910566941708808,0,0,0,0,0,2.0,29408.3,1.0,34807.8
2020-09-04 08:00:00,29341.8,31564.7,23056.3,27286.5,2579.716,7159.520000000001,-0.07214969923456982,0,0,0,0,0,2.0,27286.5,1.0,34807.8
2020-09-05 08:00:00,27275.3,28683.9,18029.9,22184.6,4451.227,7741.933333333334,-0.18697524416836164,0,1,0,0,0,2.0,22184.6,1.0,22184.6
2020-09-06 08:00:00,22158.4,25178.8,19163.0,23867.1,2809.426,7495.3428571428585,0.07584089864139987,0,0,1,0,0,1.0,23867.1,6.0,22184.6
2020-09-07 08:00:00,23800.1,24610.8,20292.5,22927.0,1761.276,7098.2125000000015,-0.0393889496419757,0,0,0,0,0,2.0,22927.0,1.0,22184.6
2020-09-08 08:00:00,22937.8,23475.2,20918.3,22411.3,1509.913,6593.622222222224,-0.02249313037030576,0,0,0,0,0,2.0,22411.3,1.0,22184.6
2020-09-09 08:00:00,22411.3,29331.8,21492.9,27473.3,2881.861,6718.1500000000015,0.22586820041675404,0,0,0,0,0,1.0,27473.3,6.0,22184.6
2020-09-10 08:00:00,27470.9,34940.0,27441.5,34089.5,4052.162,6789.090909090911,0.24082290805982542,0,0,0,0,0,1.0,34089.5,6.0,22184.6
2020-09-11 08:00:00,34091.0,38251.0,31333.0,37885.1,3007.644,6799.833333333335,0.1113422021443553,0,0,0,0,0,1.0,37885.1,6.0,22184.6
2020-09-12 08:00:00,37905.0,43937.0,35920.5,43050.0,4182.924,6893.423076923078,0.13633064186184018,1,0,0,0,0,1.0,43050.0,6.0,43050.0
2020-09-13 08:00:00,43080.2,43268.8,32416.4,36886.5,4338.957,7176.207142857144,-0.1431707317073171,0,0,0,1,0,2.0,36886.5,1.0,43050.0
2020-09-14 08:00:00,36858.1,42148.0,34510.3,39789.0,4238.562,7206.973333333334,0.07868732463096251,0,0,0,0,0,1.0,39789.0,6.0,43050.0
2020-09-15 08:00:00,39762.0,41666.0,35170.6,35402.3,3755.921,7162.500000000002,-0.11024906381160615,0,0,0,0,0,2.0,35402.3,1.0,43050.0
2020-09-16 08:00:00,35404.6,37175.0,30567.6,34838.3,5233.826,7129.8470588235305,-0.01593116831392316,0,0,0,0,0,2.0,34838.3,1.0,43050.0
2020-09-17 08:00:00,34840.2,36750.1,29538.5,33251.0,3631.608,7134.3888888888905,-0.04556192466337339,0,0,0,0,0,2.0,33251.0,1.0,43050.0
2020-09-18 08:00:00,33251.0,34750.0,31158.0,32960.0,2736.401,6947.947368421054,-0.008751616492737035,0,0,0,0,0,2.0,32960.0,1.0,43050.0
2020-09-19 08:00:00,33007.7,33136.4,27935.4,30924.7,2785.271,6860.600000000001,-0.061750606796116436,0,0,0,0,0,2.0,30924.7,1.0,43050.0
