Time,Open,High,Low,Close,Volume,ATR,CC,Top,Btm,Buy,Sell,ODR,Trend,WM,Band,last_pivot
2020-10-13 08:00:00,0.34091,0.38003,0.32763,0.34099,21194924.0,0.0524,0.12742309158626353,0,0,0,0,0,-1.0,0.0,0.0,0.34099
2020-10-14 08:00:00,0.34092,0.38843,0.33617,0.38444,47472651.0,0.05232999999999999,0.12742309158626353,1,0,0,0,0,-1.0,0.0,0.0,0.38444
2020-10-15 08:00:00,0.38365,0.385,0.35148,0.36018,22912677.0,0.04605999999999999,-0.06310477577775464,0,0,0,1,0,2.0,0.36018,1.0,0.38444
2020-10-16 08:00:00,0.36031,0.36653,0.3203,0.32439,19911224.0,0.046102500000000005,-0.09936698317507908,0,0,0,0,0,2.0,0.32439,1.0,0.38444
2020-10-17 08:00:00,0.32442,0.355,0.31057,0.34586,13640028.0,0.045767999999999996,0.06618576404944654,0,0,0,0,0,1.0,0.34586,6.0,0.38444
2020-10-18 08:00:00,0.34621,0.35279,0.33527,0.34524,13723800.0,0.04105999999999999,-0.001792632857225529,0,0,0,0,0,1.0,0.34586,4.0,0.38444
2020-10-19 08:00:00,0.34594,0.34642,0.31818,0.32478,13054376.0,0.039228571428571425,-0.05926312130691691,0,0,0,0,0,2.0,0.32478,1.0,0.38444
2020-10-20 08:00:00,0.32486,0.33407,0.27229,0.28358,19484301.0,0.042047499999999995,-0.1268551019151426,0,1,0,0,0,2.0,0.28358,1.0,0.28358
2020-10-21 08:00:00,0.28381,0.3495,0.282,0.32638,28760151.0,0.04487555555555555,0.15092742788631086,0,0,1,0,0,1.0,0.32638,6.0,0.28358
2020-10-22 08:00:00,0.32604,0.35942,0.32392,0.33748,20441279.0,0.043938,0.034009436852748376,0,0,0,0,0,1.0,0.33748,6.0,0.28358
2020-10-23 08:00:00,0.33781,0.34609,0.32006,0.33935,16641055.0,0.04231,0.005541069100390983,1,0,0,0,0,1.0,0.33935,6.0,0.33935
2020-10-24 08:00:00,0.33957,0.34189,0.32451,0.32812,8276955.0,0.0402325,-0.033092677176955854,0,0,0,1,0,2.0,0.32812,1.0,0.33935
2020-10-25 08:00:00,0.32811,0.33,0.30239,0.31327,14537181.0,0.03926153846153846,-0.045257832500304906,0,0,0,0,0,2.0,0.31327,1.0,0.33935
2020-10-26 08:00:00,0.31376,0.32078,0.2846,0.29615,22557121.0,0.03904142857142857,-0.05464934401634358,0,0,0,0,0,2.0,0.29615,1.0,0.33935
2020-10-27 08:00:00,0.29562,0.31292,0.28642,0.30159,16228635.0,0.03820533333333333,0.0183690697281782,0,0,0,0,0,1.0,0.30159,6.0,0.33935
2020-10-28 08:00:00,0.30101,0.309,0.27067,0.27873,16525350.0,0.038213124999999994,-0.07579826917338128,0,0,0,0,0,2.0,0.27873,1.0,0.33935
2020-10-29 08:00:00,0.27882,0.28561,0.25181,0.25656,14113150.0,0.0379535294117647,-0.07953933914540945,0,0,0,0,0,2.0,0.25656,1.0,0.33935
2020-10-30 08:00:00,0.25663,0.26956,0.23034,0.2667,27032002.0,0.038023888888888885,0.03952291861552837,0,0,0,0,0,1.0,0.2667,6.0,0.33935
